OrderID,Date,Quantity,CategoryID,CategoryName,ProdName,Price,CustomerID,CustomerCity,CustomerState,total_sales
908,2020-07-12 00:00:00.000,1,6,Robots,RWW-75 Robot,"883,00",1.756,Des Moines,Iowa,"883,00"
909,2020-07-12 00:00:00.000,5,5,Robot Kits,BYOR-1000,"189,00",1.878,Miami,Florida,"945,00"
910,2020-07-12 00:00:00.000,3,4,eBooks,Building Your Own Drone,"24,99",1.038,Dallas,Texas,"74,97"
911,2020-07-13 00:00:00.000,2,5,Robot Kits,BYOR-3000,"214,00",727,Charleston,West Virginia,"428,00"
912,2020-07-13 00:00:00.000,3,4,eBooks,Building Your First Robot,"24,95",1.159,Denver,Colorado,"74,85"
913,2020-07-13 00:00:00.000,4,7,Training Videos,Open Source Code,"32,95",397,Toledo,Ohio,"131,80"
914,2020-07-13 00:00:00.000,2,7,Training Videos,Robotic Essentials,"34,99",1.120,Chicago,Illinois,"69,98"
915,2020-07-13 00:00:00.000,2,6,Robots,RQTE-554 Robot,"684,00",1.370,Miami,Florida,"1.368,00"
916,2020-07-13 00:00:00.000,3,7,Training Videos,AI for Educators,"49,95",430,Odessa,Texas,"149,85"
917,2020-07-14 00:00:00.000,5,1,Blueprints,Panda Robot Blueprint,"7,99",1.814,Huntington,West Virginia,"39,95"
918,2020-07-14 00:00:00.000,2,4,eBooks,Building Your Own Drone,"24,99",498,Dallas,Texas,"49,98"
919,2020-07-14 00:00:00.000,2,2,Drone Kits,BYOD-300,"89,00",1.406,Charlotte,North Carolina,"178,00"
920,2020-07-14 00:00:00.000,4,4,eBooks,Drone Building Essentials,"13,99",950,Dayton,Ohio,"55,96"
921,2020-07-14 00:00:00.000,5,7,Training Videos,Robotic Essentials,"34,99",1.756,Des Moines,Iowa,"174,95"
922,2020-07-14 00:00:00.000,3,5,Robot Kits,BYOR-4005,"245,00",677,Decatur,Georgia,"735,00"
923,2020-07-15 00:00:00.000,3,1,Blueprints,QuadroCopter Blueprint,"10,99",470,Springfield,Illinois,"32,97"
924,2020-07-15 00:00:00.000,4,7,Training Videos,Understanding Raspberry PI,"28,99",1.209,Brooklyn,New York,"115,96"
925,2020-07-15 00:00:00.000,2,2,Drone Kits,BYOD-350,"89,95",2.102,Toledo,Ohio,"179,90"
926,2020-07-16 00:00:00.000,6,1,Blueprints,Panda Robot Blueprint,"7,99",1.357,College Station,Texas,"47,94"
927,2020-07-16 00:00:00.000,5,1,Blueprints,Hexacopter Drone Blueprint,"8,99",1.538,Fort Lauderdale,Florida,"44,95"
928,2020-07-17 00:00:00.000,2,1,Blueprints,Bsquare Robot Blueprint,"8,99",679,Oklahoma City,Oklahoma,"17,98"
929,2020-07-17 00:00:00.000,4,4,eBooks,Building Your Own Drone,"24,99",1.171,Baton Rouge,Louisiana,"99,96"
930,2020-07-18 00:00:00.000,5,1,Blueprints,Panda Robot Blueprint,"7,99",935,San Antonio,Texas,"39,95"
931,2020-07-18 00:00:00.000,5,7,Training Videos,Understanding 3D Printing,"42,99",1.872,Seattle,Washington,"214,95"
932,2020-07-18 00:00:00.000,3,7,Training Videos,AI for Educators,"49,95",1.665,Amarillo,Texas,"149,85"
933,2020-07-18 00:00:00.000,3,7,Training Videos,Virtual Reality Basics,"29,99",614,Garland,Texas,"89,97"
934,2020-07-18 00:00:00.000,3,4,eBooks,SCARA Robots,"19,50",1.794,Los Angeles,California,"58,50"
935,2020-07-19 00:00:00.000,2,7,Training Videos,Understanding Automation,"44,95",1.139,Chicago,Illinois,"89,90"
936,2020-07-19 00:00:00.000,6,1,Blueprints,Cat Robot Blueprint,"4,99",98,Cedar Rapids,Iowa,"29,94"
937,2020-07-19 00:00:00.000,4,5,Robot Kits,BYOR-1000,"189,00",1.153,Las Vegas,Nevada,"756,00"
938,2020-07-19 00:00:00.000,3,6,Robots,MICR-23K Robot,"899,00",1.809,Pittsburgh,Pennsylvania,"2.697,00"
939,2020-07-19 00:00:00.000,5,1,Blueprints,Ladybug Robot Blueprint,"12,00",1.225,Pittsburgh,Pennsylvania,"60,00"
940,2020-07-20 00:00:00.000,2,1,Blueprints,Panda Robot Blueprint,"7,99",66,San Jose,California,"15,98"
941,2020-07-20 00:00:00.000,3,7,Training Videos,Robotic Essentials,"34,99",1.259,Great Neck,New York,"104,97"
942,2020-07-20 00:00:00.000,3,3,Drones,DA-SA702 Drone,"399,00",406,Macon,Georgia,"1.197,00"
943,2020-07-20 00:00:00.000,4,4,eBooks,Drone Building Essentials,"13,99",648,Houston,Texas,"55,96"
944,2020-07-20 00:00:00.000,4,7,Training Videos,Drone Video Techniques,"37,99",184,Maple Plain,Minnesota,"151,96"
945,2020-07-21 00:00:00.000,3,4,eBooks,Cartesian Robots,"12,99",820,Juneau,Alaska,"38,97"
946,2020-07-21 00:00:00.000,5,2,Drone Kits,BYOD-100,"54,00",654,Charlotte,North Carolina,"270,00"
947,2020-07-21 00:00:00.000,2,3,Drones,DX-145 Drone,"250,00",1.183,Dallas,Texas,"500,00"
948,2020-07-21 00:00:00.000,4,5,Robot Kits,BYOR-1500,"189,00",1.121,Miami,Florida,"756,00"
949,2020-07-21 00:00:00.000,2,4,eBooks,Delivery Drones,"14,99",652,Sacramento,California,"29,98"
950,2020-07-21 00:00:00.000,5,4,eBooks,Polar Robots,"23,99",1.284,Washington,District of Columbia,"119,95"
951,2020-07-21 00:00:00.000,4,2,Drone Kits,BYOD-220,"69,00",155,Fort Wayne,Indiana,"276,00"
952,2020-07-21 00:00:00.000,4,7,Training Videos,AI for Educators,"49,95",1.202,Greeley,Colorado,"199,80"
953,2020-07-21 00:00:00.000,3,5,Robot Kits,BYOR-1500,"189,00",222,Reno,Nevada,"567,00"
954,2020-07-22 00:00:00.000,3,3,Drones,DTD-7000 Drone,"450,00",1.806,Corpus Christi,Texas,"1.350,00"
955,2020-07-22 00:00:00.000,4,3,Drones,DTD-7000 Drone,"450,00",1.840,Pompano Beach,Florida,"1.800,00"
956,2020-07-22 00:00:00.000,4,3,Drones,DA-SA702 Drone,"399,00",1.108,Youngstown,Ohio,"1.596,00"
957,2020-07-22 00:00:00.000,1,7,Training Videos,Drone Video Techniques,"37,99",254,Canton,Ohio,"37,99"
958,2020-07-22 00:00:00.000,4,5,Robot Kits,BYOR-4005,"245,00",134,Fullerton,California,"980,00"
959,2020-07-22 00:00:00.000,5,7,Training Videos,Open Source Code,"32,95",906,Flint,Michigan,"164,75"
960,2020-07-22 00:00:00.000,3,4,eBooks,Building Your Own Drone,"24,99",1.226,Lincoln,Nebraska,"74,97"
961,2020-07-22 00:00:00.000,6,5,Robot Kits,BYOR-3535,"225,00",863,Houston,Texas,"1.350,00"
962,2020-07-23 00:00:00.000,4,7,Training Videos,Understanding Automation,"44,95",2.107,Atlanta,Georgia,"179,80"
963,2020-07-23 00:00:00.000,5,6,Robots,RXW-9807 Robot,"599,00",75,Oklahoma City,Oklahoma,"2.995,00"
964,2020-07-23 00:00:00.000,2,2,Drone Kits,BYOD-100,"54,00",1.651,San Francisco,California,"108,00"
965,2020-07-23 00:00:00.000,2,4,eBooks,Multi Rotor Drones,"24,95",1.916,Columbus,Ohio,"49,90"
966,2020-07-24 00:00:00.000,2,4,eBooks,Fixed Wing Drones,"15,50",603,Wilmington,Delaware,"31,00"
967,2020-07-24 00:00:00.000,3,7,Training Videos,Robotic Essentials,"34,99",1.184,Los Angeles,California,"104,97"
968,2020-07-25 00:00:00.000,5,1,Blueprints,Sleepy Eye Blueprint,"11,99",575,Manassas,Virginia,"59,95"
969,2020-07-26 00:00:00.000,1,3,Drones,DX-145 Drone,"250,00",2.000,Saint Paul,Minnesota,"250,00"
970,2020-07-26 00:00:00.000,5,3,Drones,DTI-84 Drone,"455,00",1.672,Portsmouth,New Hampshire,"2.275,00"
971,2020-07-26 00:00:00.000,6,3,Drones,DC-304 Drone,"395,00",576,Clearwater,Florida,"2.370,00"
972,2020-07-26 00:00:00.000,5,4,eBooks,Articulated Robots,"23,99",1.055,San Diego,California,"119,95"
973,2020-07-27 00:00:00.000,1,7,Training Videos,AI for Educators,"49,95",1.303,Baltimore,Maryland,"49,95"
974,2020-07-27 00:00:00.000,5,1,Blueprints,Creature Robot Arms Blueprint,"12,00",27,Chandler,Arizona,"60,00"
975,2020-07-28 00:00:00.000,4,5,Robot Kits,BYOR-3000,"214,00",881,Bellevue,Washington,"856,00"
976,2020-07-28 00:00:00.000,2,6,Robots,RQTE-554 Robot,"684,00",1.661,Albuquerque,New Mexico,"1.368,00"
977,2020-07-28 00:00:00.000,5,4,eBooks,Spherical Robots,"16,75",591,Charlotte,North Carolina,"83,75"
978,2020-07-28 00:00:00.000,3,4,eBooks,Photograph Drones,"14,99",1.353,Oklahoma City,Oklahoma,"44,97"
979,2020-07-29 00:00:00.000,1,7,Training Videos,Understanding 3D Printing,"42,99",1.179,Phoenix,Arizona,"42,99"
980,2020-07-29 00:00:00.000,6,6,Robots,RXW-9807 Robot,"599,00",351,Boston,Massachusetts,"3.594,00"
981,2020-07-29 00:00:00.000,4,7,Training Videos,Understanding 3D Printing,"42,99",228,Washington,District of Columbia,"171,96"
982,2020-07-29 00:00:00.000,5,1,Blueprints,QuadroCopter Blueprint,"10,99",1.060,Washington,District of Columbia,"54,95"
983,2020-07-29 00:00:00.000,4,1,Blueprints,Sleepy Eye Blueprint,"11,99",10,Rochester,New York,"47,96"
984,2020-07-29 00:00:00.000,3,7,Training Videos,Understanding 3D Printing,"42,99",674,Rochester,New York,"128,97"
985,2020-07-29 00:00:00.000,3,5,Robot Kits,BYOR-4005,"245,00",1.834,Daytona Beach,Florida,"735,00"
986,2020-07-30 00:00:00.000,5,2,Drone Kits,BYOD-500,"167,00",1.411,Minneapolis,Minnesota,"835,00"
987,2020-07-30 00:00:00.000,5,6,Robots,RCB-889 Robot,"549,00",914,San Diego,California,"2.745,00"
988,2020-07-30 00:00:00.000,2,1,Blueprints,QuadroCopter Blueprint,"10,99",499,Bonita Springs,Florida,"21,98"
989,2020-07-30 00:00:00.000,4,7,Training Videos,Understanding 3D Printing,"42,99",1.524,Evansville,Indiana,"171,96"
990,2020-07-30 00:00:00.000,4,2,Drone Kits,BYOD-100,"54,00",2.110,Temple,Texas,"216,00"
991,2020-07-30 00:00:00.000,3,2,Drone Kits,BYOD-400S,"129,95",673,Albany,New York,"389,85"
992,2020-07-31 00:00:00.000,2,7,Training Videos,Mapping with Drones,"49,00",382,Reading,Pennsylvania,"98,00"
993,2020-07-31 00:00:00.000,4,2,Drone Kits,BYOD-350,"89,95",437,Miami Beach,Florida,"359,80"
994,2020-07-31 00:00:00.000,3,5,Robot Kits,BYOR-4005,"245,00",483,Decatur,Illinois,"735,00"
995,2020-07-31 00:00:00.000,5,6,Robots,RLK-9920 Robot,"699,00",575,Manassas,Virginia,"3.495,00"
996,2020-08-01 00:00:00.000,3,3,Drones,DTI-84 Drone,"455,00",1.943,Brooklyn,New York,"1.365,00"
997,2020-08-01 00:00:00.000,2,1,Blueprints,Ladybug Robot Blueprint,"12,00",1.310,Seattle,Washington,"24,00"
998,2020-08-02 00:00:00.000,4,1,Blueprints,Creature Robot Arms Blueprint,"12,00",1.012,Shreveport,Louisiana,"48,00"
999,2020-08-02 00:00:00.000,3,2,Drone Kits,BYOD-500,"167,00",504,Yakima,Washington,"501,00"
1000,2020-08-03 00:00:00.000,4,7,Training Videos,Understanding Drone Regulations,"27,50",1.342,Columbus,Mississippi,"110,00"
1001,2020-08-03 00:00:00.000,4,5,Robot Kits,BYOR-4005,"245,00",1.923,Tucson,Arizona,"980,00"
1002,2020-08-03 00:00:00.000,2,1,Blueprints,Sleepy Eye Blueprint,"11,99",1.292,Valley Forge,Pennsylvania,"23,98"
1003,2020-08-03 00:00:00.000,2,1,Blueprints,Cat Robot Blueprint,"4,99",1.257,Huntington,West Virginia,"9,98"
1004,2020-08-03 00:00:00.000,4,5,Robot Kits,BYOR-3000,"214,00",1.435,Newark,New Jersey,"856,00"
1005,2020-08-03 00:00:00.000,3,1,Blueprints,Hexacopter Drone Blueprint,"8,99",1.746,Pasadena,California,"26,97"
1006,2020-08-03 00:00:00.000,3,2,Drone Kits,BYOD-400S,"129,95",1.450,Nashville,Tennessee,"389,85"
1007,2020-08-03 00:00:00.000,4,4,eBooks,Delivery Drones,"14,99",1.371,Sacramento,California,"59,96"
1008,2020-08-03 00:00:00.000,5,3,Drones,MICR-564K Drone,"499,00",695,Denver,Colorado,"2.495,00"
1009,2020-08-04 00:00:00.000,6,4,eBooks,Spherical Robots,"16,75",1.461,Arlington,Virginia,"100,50"
1010,2020-08-04 00:00:00.000,5,2,Drone Kits,BYOD-220,"69,00",143,Fort Pierce,Florida,"345,00"
1011,2020-08-04 00:00:00.000,4,4,eBooks,SCARA Robots,"19,50",720,Saint Louis,Missouri,"78,00"
1012,2020-08-04 00:00:00.000,5,2,Drone Kits,BYOD-500,"167,00",787,Sioux City,Iowa,"835,00"
1013,2020-08-04 00:00:00.000,3,2,Drone Kits,BYOD-500,"167,00",1.468,Petaluma,California,"501,00"
1014,2020-08-05 00:00:00.000,4,3,Drones,DTE-QFN20 Drone,"250,00",728,Chicago,Illinois,"1.000,00"
1015,2020-08-06 00:00:00.000,5,4,eBooks,Delta Robots,"16,99",181,Ann Arbor,Michigan,"84,95"
1016,2020-08-06 00:00:00.000,2,5,Robot Kits,BYOR-1500,"189,00",931,Houston,Texas,"378,00"
1017,2020-08-06 00:00:00.000,1,6,Robots,RXW-9807 Robot,"599,00",1.786,Tucson,Arizona,"599,00"
1018,2020-08-06 00:00:00.000,4,4,eBooks,Photograph Drones,"14,99",1.851,Lafayette,Louisiana,"59,96"
1019,2020-08-06 00:00:00.000,2,2,Drone Kits,BYOD-400,"119,00",736,Washington,District of Columbia,"238,00"
1020,2020-08-06 00:00:00.000,2,3,Drones,DA-SA702 Drone,"399,00",1.042,Lexington,Kentucky,"798,00"
1021,2020-08-07 00:00:00.000,4,4,eBooks,Multi Rotor Drones,"24,95",1.636,Salt Lake City,Utah,"99,80"
1022,2020-08-07 00:00:00.000,2,6,Robots,RCB-889 Robot,"549,00",2.073,Phoenix,Arizona,"1.098,00"
1023,2020-08-07 00:00:00.000,5,6,Robots,RWW-75 Robot,"883,00",274,Sacramento,California,"4.415,00"
1024,2020-08-07 00:00:00.000,4,4,eBooks,Articulated Robots,"23,99",465,Boise,Idaho,"95,96"
1025,2020-08-08 00:00:00.000,6,4,eBooks,Delivery Drones,"14,99",1.770,Bloomington,Illinois,"89,94"
1026,2020-08-08 00:00:00.000,4,3,Drones,DTE-QFN20 Drone,"250,00",1.725,Birmingham,Alabama,"1.000,00"
1027,2020-08-08 00:00:00.000,5,1,Blueprints,Bsquare Robot Blueprint,"8,99",169,Wilmington,Delaware,"44,95"
1028,2020-08-08 00:00:00.000,4,6,Robots,MICR-23K Robot,"899,00",970,Roanoke,Virginia,"3.596,00"
1029,2020-08-08 00:00:00.000,2,4,eBooks,Spherical Robots,"16,75",1.838,Fort Lauderdale,Florida,"33,50"
1030,2020-08-09 00:00:00.000,2,6,Robots,MICR-23K Robot,"899,00",1.733,Washington,District of Columbia,"1.798,00"
1031,2020-08-09 00:00:00.000,3,6,Robots,RWW-75 Robot,"883,00",1.780,Indianapolis,Indiana,"2.649,00"
1032,2020-08-09 00:00:00.000,4,3,Drones,DC-304 Drone,"395,00",1.310,Seattle,Washington,"1.580,00"
1033,2020-08-09 00:00:00.000,4,2,Drone Kits,BYOD-300,"89,00",1.331,Newark,Delaware,"356,00"
1034,2020-08-09 00:00:00.000,4,1,Blueprints,QuadroCopter Blueprint,"10,99",1.294,Phoenix,Arizona,"43,96"
1035,2020-08-10 00:00:00.000,4,5,Robot Kits,BYOR-3535,"225,00",1.398,Louisville,Kentucky,"900,00"
1036,2020-08-10 00:00:00.000,3,7,Training Videos,Virtual Reality Basics,"29,99",1.886,Muncie,Indiana,"89,97"
1037,2020-08-10 00:00:00.000,3,2,Drone Kits,BYOD-300,"89,00",1.230,Staten Island,New York,"267,00"
1038,2020-08-10 00:00:00.000,3,7,Training Videos,Drone Video Techniques,"37,99",154,Chicago,Illinois,"113,97"
1039,2020-08-10 00:00:00.000,2,2,Drone Kits,BYOD-400S,"129,95",620,Norwalk,Connecticut,"259,90"
1040,2020-08-11 00:00:00.000,3,5,Robot Kits,BYOR-4005,"245,00",1.706,Denver,Colorado,"735,00"
1041,2020-08-11 00:00:00.000,4,4,eBooks,Single Rotor Drones,"14,99",929,North Las Vegas,Nevada,"59,96"
1042,2020-08-11 00:00:00.000,4,7,Training Videos,Mapping with Drones,"49,00",1.230,Staten Island,New York,"196,00"
1043,2020-08-11 00:00:00.000,4,2,Drone Kits,BYOD-200,"58,95",1.058,Houston,Texas,"235,80"
1044,2020-08-11 00:00:00.000,5,3,Drones,DA-SA702 Drone,"399,00",334,Bakersfield,California,"1.995,00"
1045,2020-08-12 00:00:00.000,2,4,eBooks,Cartesian Robots,"12,99",500,Kansas City,Kansas,"25,98"
1046,2020-08-12 00:00:00.000,2,5,Robot Kits,BYOR-1000,"189,00",1.293,Indianapolis,Indiana,"378,00"
1047,2020-08-12 00:00:00.000,2,4,eBooks,Delta Robots,"16,99",1.951,Corona,California,"33,98"
1048,2020-08-13 00:00:00.000,2,4,eBooks,Articulated Robots,"23,99",266,Alexandria,Louisiana,"47,98"
1049,2020-08-14 00:00:00.000,1,7,Training Videos,Understanding Drone Regulations,"27,50",1.530,Reno,Nevada,"27,50"
1050,2020-08-15 00:00:00.000,5,4,eBooks,Understanding Arduino,"17,50",1.174,Wilmington,Delaware,"87,50"
1051,2020-08-15 00:00:00.000,3,6,Robots,RWW-75 Robot,"883,00",47,Wilkes Barre,Pennsylvania,"2.649,00"
1052,2020-08-15 00:00:00.000,5,3,Drones,DTE-QFN20 Drone,"250,00",1.161,Zephyrhills,Florida,"1.250,00"
1053,2020-08-15 00:00:00.000,2,7,Training Videos,Understanding Drone Regulations,"27,50",272,Concord,California,"55,00"
1054,2020-08-15 00:00:00.000,4,5,Robot Kits,BYOR-2640S,"189,00",489,Kent,Washington,"756,00"
1055,2020-08-15 00:00:00.000,3,5,Robot Kits,BYOR-3000,"214,00",1.992,Bronx,New York,"642,00"
1056,2020-08-15 00:00:00.000,3,1,Blueprints,Panda Robot Blueprint,"7,99",2.079,Chattanooga,Tennessee,"23,97"
1057,2020-08-16 00:00:00.000,3,2,Drone Kits,BYOD-400S,"129,95",1.300,Houston,Texas,"389,85"
1058,2020-08-16 00:00:00.000,6,7,Training Videos,Industrial 3D Printing,"49,00",146,Newark,New Jersey,"294,00"
1059,2020-08-16 00:00:00.000,1,4,eBooks,SCARA Robots,"19,50",360,Pompano Beach,Florida,"19,50"
1060,2020-08-16 00:00:00.000,4,4,eBooks,GPS Drones,"19,99",200,Washington,District of Columbia,"79,96"
1061,2020-08-17 00:00:00.000,6,6,Robots,RLK-9920 Robot,"699,00",1.003,Memphis,Tennessee,"4.194,00"
1062,2020-08-17 00:00:00.000,4,6,Robots,RQTE-554 Robot,"684,00",429,Woburn,Massachusetts,"2.736,00"
1063,2020-08-17 00:00:00.000,4,1,Blueprints,Hexacopter Drone Blueprint,"8,99",1.122,Lexington,Kentucky,"35,96"
1064,2020-08-17 00:00:00.000,3,1,Blueprints,Hexacopter Drone Blueprint,"8,99",1.434,San Francisco,California,"26,97"
1065,2020-08-17 00:00:00.000,4,1,Blueprints,All Eyes Drone Blueprint,"9,99",1.050,Worcester,Massachusetts,"39,96"
1066,2020-08-17 00:00:00.000,3,7,Training Videos,AI for Educators,"49,95",1.723,San Francisco,California,"149,85"
1067,2020-08-17 00:00:00.000,5,2,Drone Kits,BYOD-200,"58,95",329,Huntington,West Virginia,"294,75"
1068,2020-08-17 00:00:00.000,4,3,Drones,DC-304 Drone,"395,00",1.334,Trenton,New Jersey,"1.580,00"
1069,2020-08-18 00:00:00.000,2,1,Blueprints,Panda Robot Blueprint,"7,99",221,Albuquerque,New Mexico,"15,98"
1070,2020-08-18 00:00:00.000,2,5,Robot Kits,BYOR-4005,"245,00",1.908,Portsmouth,New Hampshire,"490,00"
1071,2020-08-18 00:00:00.000,5,1,Blueprints,Cat Robot Blueprint,"4,99",559,Dayton,Ohio,"24,95"
1072,2020-08-19 00:00:00.000,3,7,Training Videos,Virtual Reality Basics,"29,99",143,Fort Pierce,Florida,"89,97"
1073,2020-08-19 00:00:00.000,4,6,Robots,RCB-889 Robot,"549,00",1.121,Miami,Florida,"2.196,00"
1074,2020-08-19 00:00:00.000,4,4,eBooks,Multi Rotor Drones,"24,95",305,Bronx,New York,"99,80"
1075,2020-08-19 00:00:00.000,4,4,eBooks,Helicopter Drones,"20,95",1.859,San Bernardino,California,"83,80"
1076,2020-08-20 00:00:00.000,4,6,Robots,MICR-23K Robot,"899,00",968,Fort Wayne,Indiana,"3.596,00"
1077,2020-08-20 00:00:00.000,4,4,eBooks,RTF Drones,"16,99",965,Hartford,Connecticut,"67,96"
1078,2020-08-21 00:00:00.000,2,2,Drone Kits,BYOD-100,"54,00",1.018,Fort Wayne,Indiana,"108,00"
1079,2020-08-21 00:00:00.000,3,3,Drones,DC-304 Drone,"395,00",37,Fort Wayne,Indiana,"1.185,00"
1080,2020-08-21 00:00:00.000,5,2,Drone Kits,BYOD-550,"179,00",974,Spokane,Washington,"895,00"
1081,2020-08-21 00:00:00.000,1,6,Robots,RWW-75 Robot,"883,00",1.479,Phoenix,Arizona,"883,00"
1082,2020-08-22 00:00:00.000,4,2,Drone Kits,BYOD-500,"167,00",379,Battle Creek,Michigan,"668,00"
1083,2020-08-22 00:00:00.000,5,3,Drones,DA-SA702 Drone,"399,00",130,Saginaw,Michigan,"1.995,00"
1084,2020-08-22 00:00:00.000,3,4,eBooks,Delta Robots,"16,99",601,Youngstown,Ohio,"50,97"
1085,2020-08-22 00:00:00.000,2,4,eBooks,Single Rotor Drones,"14,99",1.837,Schaumburg,Illinois,"29,98"
1086,2020-08-22 00:00:00.000,4,4,eBooks,Polar Robots,"23,99",1.549,Galveston,Texas,"95,96"
1087,2020-08-22 00:00:00.000,5,1,Blueprints,Ladybug Robot Blueprint,"12,00",494,Humble,Texas,"60,00"
1088,2020-08-22 00:00:00.000,5,4,eBooks,Single Rotor Drones,"14,99",545,Akron,Ohio,"74,95"
1089,2020-08-23 00:00:00.000,2,4,eBooks,Understanding Arduino,"17,50",1.876,Lexington,Kentucky,"35,00"
1090,2020-08-24 00:00:00.000,4,2,Drone Kits,BYOD-100,"54,00",542,Buffalo,New York,"216,00"
1091,2020-08-24 00:00:00.000,2,1,Blueprints,Sleepy Eye Blueprint,"11,99",2.047,Miami,Florida,"23,98"
1092,2020-08-24 00:00:00.000,3,5,Robot Kits,BYOR-2640S,"189,00",356,Sacramento,California,"567,00"
1093,2020-08-24 00:00:00.000,4,2,Drone Kits,BYOD-350,"89,95",886,San Antonio,Texas,"359,80"
1094,2020-08-24 00:00:00.000,6,5,Robot Kits,BYOR-1000,"189,00",1.102,Brooklyn,New York,"1.134,00"
1095,2020-08-24 00:00:00.000,4,2,Drone Kits,BYOD-220,"69,00",1.716,Philadelphia,Pennsylvania,"276,00"
1096,2020-08-24 00:00:00.000,4,2,Drone Kits,BYOD-200,"58,95",793,Peoria,Illinois,"235,80"
1097,2020-08-24 00:00:00.000,3,4,eBooks,RTF Drones,"16,99",185,Fresno,California,"50,97"
1098,2020-08-25 00:00:00.000,2,1,Blueprints,All Eyes Drone Blueprint,"9,99",1.480,Birmingham,Alabama,"19,98"
1099,2020-08-25 00:00:00.000,5,7,Training Videos,Cloud Computing,"29,99",1.732,Springfield,Missouri,"149,95"
1100,2020-08-25 00:00:00.000,4,2,Drone Kits,BYOD-400,"119,00",1.679,Young America,Minnesota,"476,00"
1101,2020-08-25 00:00:00.000,4,1,Blueprints,Panda Robot Blueprint,"7,99",287,Honolulu,Hawaii,"31,96"
1102,2020-08-25 00:00:00.000,5,2,Drone Kits,BYOD-300,"89,00",420,Chicago,Illinois,"445,00"
1103,2020-08-26 00:00:00.000,5,3,Drones,DTD-7000 Drone,"450,00",448,Apache Junction,Arizona,"2.250,00"
1104,2020-08-26 00:00:00.000,3,5,Robot Kits,BYOR-2640S,"189,00",66,San Jose,California,"567,00"
1105,2020-08-26 00:00:00.000,4,4,eBooks,Cartesian Robots,"12,99",818,Olympia,Washington,"51,96"
1106,2020-08-26 00:00:00.000,6,4,eBooks,Spherical Robots,"16,75",707,Riverside,California,"100,50"
1107,2020-08-27 00:00:00.000,2,5,Robot Kits,BYOR-3535,"225,00",1.504,Fort Worth,Texas,"450,00"
1108,2020-08-27 00:00:00.000,2,3,Drones,DA-SA702 Drone,"399,00",2.005,Saint Petersburg,Florida,"798,00"
1109,2020-08-27 00:00:00.000,3,7,Training Videos,Aerial Security,"36,99",213,Pasadena,California,"110,97"
1110,2020-08-27 00:00:00.000,3,7,Training Videos,Drone Video Techniques,"37,99",1.335,Port Washington,New York,"113,97"
1111,2020-08-27 00:00:00.000,3,3,Drones,DA-SA702 Drone,"399,00",666,Charlotte,North Carolina,"1.197,00"
1112,2020-08-28 00:00:00.000,6,6,Robots,MICR-23K Robot,"899,00",1.161,Zephyrhills,Florida,"5.394,00"
1113,2020-08-28 00:00:00.000,3,6,Robots,RXW-9807 Robot,"599,00",522,Newark,Delaware,"1.797,00"
1114,2020-08-28 00:00:00.000,1,4,eBooks,Helicopter Drones,"20,95",1.582,Syracuse,New York,"20,95"
1115,2020-08-28 00:00:00.000,3,3,Drones,DTI-84 Drone,"455,00",319,Denver,Colorado,"1.365,00"
1116,2020-08-29 00:00:00.000,2,5,Robot Kits,BYOR-4005,"245,00",1.481,El Paso,Texas,"490,00"
1117,2020-08-29 00:00:00.000,6,1,Blueprints,Panda Robot Blueprint,"7,99",1.268,Boston,Massachusetts,"47,94"
1118,2020-08-29 00:00:00.000,1,4,eBooks,Helicopter Drones,"20,95",314,Daytona Beach,Florida,"20,95"
1119,2020-08-29 00:00:00.000,5,6,Robots,RLK-9920 Robot,"699,00",1.016,Winter Haven,Florida,"3.495,00"
1120,2020-08-30 00:00:00.000,3,2,Drone Kits,BYOD-500,"167,00",788,Decatur,Georgia,"501,00"
1121,2020-08-30 00:00:00.000,2,4,eBooks,Delivery Drones,"14,99",1.632,Spring,Texas,"29,98"
1122,2020-08-31 00:00:00.000,4,2,Drone Kits,BYOD-200,"58,95",1.645,Columbia,South Carolina,"235,80"
